file	sub	difficulty_mask	alignment	status	last_pc	opcode	executed	requests_before_stop
ecldata3.ecl	61	2	32	REQUIRES_CONTEXT	34156	51	1	0
ecldata3.ecl	61	2	64	REQUIRES_CONTEXT	34156	51	1	0
ecldata3.ecl	61	4	0	REQUIRES_CONTEXT	34156	51	1	0
ecldata3.ecl	61	4	32	REQUIRES_CONTEXT	34156	51	1	0
ecldata3.ecl	61	4	64	REQUIRES_CONTEXT	34156	51	1	0
ecldata3.ecl	61	8	0	REQUIRES_CONTEXT	34156	51	1	0
ecldata3.ecl	61	8	32	REQUIRES_CONTEXT	34156	51	1	0
ecldata3.ecl	61	8	64	REQUIRES_CONTEXT	34156	51	1	0
ecldata3.ecl	61	15	0	REQUIRES_CONTEXT	34156	51	1	0
ecldata3.ecl	61	15	32	REQUIRES_CONTEXT	34156	51	1	0
ecldata3.ecl	61	15	64	REQUIRES_CONTEXT	34156	51	1	0
ecldata3.ecl	62	1	0	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	62	1	32	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	62	1	64	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	62	2	0	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	62	2	32	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	62	2	64	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	62	4	0	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	62	4	32	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	62	4	64	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	62	8	0	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	62	8	32	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	62	8	64	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	62	15	0	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	62	15	32	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	62	15	64	UNSUPPORTED	34480	129	1	0
ecldata3.ecl	63	1	0	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	63	1	32	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	63	1	64	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	63	2	0	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	63	2	32	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	63	2	64	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	63	4	0	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	63	4	32	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	63	4	64	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	63	8	0	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	63	8	32	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	63	8	64	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	63	15	0	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	63	15	32	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	63	15	64	REQUIRES_CONTEXT	35640	99	1	0
ecldata3.ecl	64	1	0	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	64	1	32	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	64	1	64	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	64	2	0	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	64	2	32	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	64	2	64	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	64	4	0	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	64	4	32	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	64	4	64	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	64	8	0	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	64	8	32	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	64	8	64	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	64	15	0	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	64	15	32	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	64	15	64	UNSUPPORTED	35800	54	1	0
ecldata3.ecl	65	1	0	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	65	1	32	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	65	1	64	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	65	2	0	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	65	2	32	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	65	2	64	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	65	4	0	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	65	4	32	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	65	4	64	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	65	8	0	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	65	8	32	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	65	8	64	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	65	15	0	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	65	15	32	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	65	15	64	REQUIRES_CONTEXT	36048	28	1	0
ecldata3.ecl	66	1	0	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	66	1	32	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	66	1	64	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	66	2	0	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	66	2	32	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	66	2	64	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	66	4	0	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	66	4	32	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	66	4	64	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	66	8	0	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	66	8	32	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	66	8	64	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	66	15	0	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	66	15	32	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	66	15	64	UNSUPPORTED	36216	134	1	0
ecldata3.ecl	67	1	0	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	67	1	32	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	67	1	64	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	67	2	0	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	67	2	32	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	67	2	64	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	67	4	0	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	67	4	32	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	67	4	64	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	67	8	0	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	67	8	32	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	67	8	64	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	67	15	0	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	67	15	32	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	67	15	64	UNSUPPORTED	36336	129	1	0
ecldata3.ecl	68	1	0	UNSUPPORTED	38748	98	7	0
ecldata3.ecl	68	1	32	UNSUPPORTED	38748	98	7	0
ecldata3.ecl	68	1	64	UNSUPPORTED	38748	98	7	0
ecldata3.ecl	68	2	0	UNSUPPORTED	38748	98	7	0
ecldata3.ecl	68	2	32	UNSUPPORTED	38748	98	7	0
ecldata3.ecl	68	2	64	UNSUPPORTED	38748	98	7	0
ecldata3.ecl	68	4	0	UNSUPPORTED	38748	98	7	0
ecldata3.ecl	68	4	32	UNSUPPORTED	38748	98	7	0
ecldata3.ecl	68	4	64	UNSUPPORTED	38748	98	7	0
ecldata3.ecl	68	8	0	UNSUPPORTED	38748	98	7	0
ecldata3.ecl	68	8	32	UNSUPPORTED	38748	98	7	0
ecldata3.ecl	68	8	64	UNSUPPORTED	38748	98	7	0
ecldata3.ecl	68	15	0	UNSUPPORTED	38748	98	2	0
ecldata3.ecl	68	15	32	UNSUPPORTED	38748	98	2	0
ecldata3.ecl	68	15	64	UNSUPPORTED	38748	98	2	0
ecldata3.ecl	69	1	0	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	69	1	32	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	69	1	64	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	69	2	0	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	69	2	32	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	69	2	64	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	69	4	0	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	69	4	32	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	69	4	64	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	69	8	0	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	69	8	32	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	69	8	64	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	69	15	0	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	69	15	32	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	69	15	64	UNSUPPORTED	38840	54	1	0
ecldata3.ecl	70	1	0	REQUIRES_CONTEXT	39452	34	5	0
ecldata3.ecl	70	1	32	REQUIRES_CONTEXT	39452	34	5	0
ecldata3.ecl	70	1	64	REQUIRES_CONTEXT	39452	34	5	0
ecldata3.ecl	70	2	0	REQUIRES_CONTEXT	39452	34	5	0
ecldata3.ecl	70	2	32	REQUIRES_CONTEXT	39452	34	5	0
ecldata3.ecl	70	2	64	REQUIRES_CONTEXT	39452	34	5	0
ecldata3.ecl	70	4	0	REQUIRES_CONTEXT	39452	34	5	0
ecldata3.ecl	70	4	32	REQUIRES_CONTEXT	39452	34	5	0
ecldata3.ecl	70	4	64	REQUIRES_CONTEXT	39452	34	5	0
ecldata3.ecl	70	8	0	REQUIRES_CONTEXT	39452	34	5	0
ecldata3.ecl	70	8	32	REQUIRES_CONTEXT	39452	34	5	0
ecldata3.ecl	70	8	64	REQUIRES_CONTEXT	39452	34	5	0
ecldata3.ecl	70	15	0	REQUIRES_CONTEXT	39452	34	1	0
ecldata3.ecl	70	15	32	REQUIRES_CONTEXT	39452	34	1	0
ecldata3.ecl	70	15	64	REQUIRES_CONTEXT	39452	34	1	0
ecldata3.ecl	71	1	0	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	71	1	32	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	71	1	64	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	71	2	0	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	71	2	32	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	71	2	64	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	71	4	0	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	71	4	32	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	71	4	64	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	71	8	0	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	71	8	32	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	71	8	64	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	71	15	0	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	71	15	32	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	71	15	64	UNSUPPORTED	39688	105	1	0
ecldata3.ecl	72	1	0	BOUNDED_PREFIX	41788	2	16	256
ecldata3.ecl	72	1	32	BOUNDED_PREFIX	41788	2	16	256
ecldata3.ecl	72	1	64	BOUNDED_PREFIX	41788	2	16	256
ecldata3.ecl	72	2	0	BOUNDED_PREFIX	41788	2	28	512
ecldata3.ecl	72	2	32	BOUNDED_PREFIX	41788	2	28	512
ecldata3.ecl	72	2	64	BOUNDED_PREFIX	41788	2	28	512
ecldata3.ecl	72	4	0	BOUNDED_PREFIX	41788	2	22	432
ecldata3.ecl	72	4	32	BOUNDED_PREFIX	41788	2	22	432
ecldata3.ecl	72	4	64	BOUNDED_PREFIX	41788	2	22	432
ecldata3.ecl	72	8	0	BOUNDED_PREFIX	41788	2	28	1008
ecldata3.ecl	72	8	32	BOUNDED_PREFIX	41788	2	28	1008
ecldata3.ecl	72	8	64	BOUNDED_PREFIX	41788	2	28	1008
ecldata3.ecl	72	15	0	REQUIRES_CONTEXT	41744	98	2	0
ecldata3.ecl	72	15	32	REQUIRES_CONTEXT	41744	98	2	0
ecldata3.ecl	72	15	64	REQUIRES_CONTEXT	41744	98	2	0
ecldata3.ecl	73	1	0	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	73	1	32	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	73	1	64	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	73	2	0	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	73	2	32	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	73	2	64	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	73	4	0	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	73	4	32	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	73	4	64	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	73	8	0	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	73	8	32	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	73	8	64	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	73	15	0	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	73	15	32	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	73	15	64	UNSUPPORTED	41836	54	1	0
ecldata3.ecl	74	1	0	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	74	1	32	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	74	1	64	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	74	2	0	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	74	2	32	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	74	2	64	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	74	4	0	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	74	4	32	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	74	4	64	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	74	8	0	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	74	8	32	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	74	8	64	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	74	15	0	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	74	15	32	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	74	15	64	REQUIRES_CONTEXT	42128	34	1	0
ecldata3.ecl	75	1	0	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	75	1	32	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	75	1	64	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	75	2	0	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	75	2	32	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	75	2	64	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	75	4	0	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	75	4	32	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	75	4	64	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	75	8	0	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	75	8	32	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	75	8	64	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	75	15	0	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	75	15	32	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	75	15	64	UNSUPPORTED	42284	184	1	0
ecldata3.ecl	76	1	0	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	76	1	32	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	76	1	64	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	76	2	0	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	76	2	32	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	76	2	64	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	76	4	0	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	76	4	32	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	76	4	64	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	76	8	0	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	76	8	32	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	76	8	64	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	76	15	0	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	76	15	32	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	76	15	64	UNSUPPORTED	43340	184	1	0
ecldata3.ecl	77	1	0	UNSUPPORTED	44440	184	1	0
ecldata3.ecl	77	1	32	UNSUPPORTED	44440	184	1	0
ecldata3.ecl	77	1	64	UNSUPPORTED	44440	184	1	0
ecldata3.ecl	77	2	0	UNSUPPORTED	44440	184	1	0
ecldata3.ecl	77	2	32	UNSUPPORTED	44440	184	1	0
ecldata3.ecl	77	2	64	UNSUPPORTED	44440	184	1	0
ecldata3.ecl	77	4	0	UNSUPPORTED	44440	184	1	0
ecldata3.ecl	77	4	32	UNSUPPORTED	44440	184	1	0
ecldata3.ecl	77	4	64	UNSUPPORTED	44440	184	1	0
ecldata3.ecl	77	8	0	UNSUPPORTED	44440	184	1	0
ecldata3.ecl	77	8	32	UNSUPPORTED	44440	184	1	0
ecldata3.ecl	77	8	64	UNSUPPORTED	44440	184	1	0
ecldata3.ecl	77	15	0	UNSUPPORTED	44440	184	1	0
ecldata3.ecl	77	15	32	UNSUPPORTED	44440	184	1	0
ecldata3.ecl	77	15	64	UNSUPPORTED	44440	184	1	0
ecldata3sp.ecl	0	1	0	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	0	1	32	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	0	1	64	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	0	2	0	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	0	2	32	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	0	2	64	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	0	4	0	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	0	4	32	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	0	4	64	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	0	8	0	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	0	8	32	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	0	8	64	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	0	15	0	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	0	15	32	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	0	15	64	UNSUPPORTED	328	80	1	0
ecldata3sp.ecl	1	1	0	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	1	1	32	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	1	1	64	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	1	2	0	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	1	2	32	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	1	2	64	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	1	4	0	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	1	4	32	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	1	4	64	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	1	8	0	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	1	8	32	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	1	8	64	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	1	15	0	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	1	15	32	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	1	15	64	UNSUPPORTED	556	59	1	0
ecldata3sp.ecl	2	1	0	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	2	1	32	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	2	1	64	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	2	2	0	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	2	2	32	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	2	2	64	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	2	4	0	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	2	4	32	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	2	4	64	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	2	8	0	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	2	8	32	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	2	8	64	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	2	15	0	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	2	15	32	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	2	15	64	UNSUPPORTED	1064	81	1	0
ecldata3sp.ecl	3	1	0	BOUNDED_PREFIX	2192	2	7	32
ecldata3sp.ecl	3	1	32	BOUNDED_PREFIX	2192	2	7	32
ecldata3sp.ecl	3	1	64	BOUNDED_PREFIX	2192	2	7	32
ecldata3sp.ecl	3	2	0	BOUNDED_PREFIX	2192	2	10	72
ecldata3sp.ecl	3	2	32	BOUNDED_PREFIX	2192	2	10	72
ecldata3sp.ecl	3	2	64	BOUNDED_PREFIX	2192	2	10	72
ecldata3sp.ecl	3	4	0	BOUNDED_PREFIX	2192	2	13	128
ecldata3sp.ecl	3	4	32	BOUNDED_PREFIX	2192	2	13	128
ecldata3sp.ecl	3	4	64	BOUNDED_PREFIX	2192	2	13	128
ecldata3sp.ecl	3	8	0	BOUNDED_PREFIX	2192	2	19	192
ecldata3sp.ecl	3	8	32	BOUNDED_PREFIX	2192	2	19	192
ecldata3sp.ecl	3	8	64	BOUNDED_PREFIX	2192	2	19	192
ecldata3sp.ecl	3	15	0	REQUIRES_CONTEXT	2148	98	1	0
ecldata3sp.ecl	3	15	32	REQUIRES_CONTEXT	2148	98	1	0
ecldata3sp.ecl	3	15	64	REQUIRES_CONTEXT	2148	98	1	0
ecldata3sp.ecl	4	1	0	REQUIRES_CONTEXT	2840	15	23	32
ecldata3sp.ecl	4	1	32	REQUIRES_CONTEXT	2840	15	19	16
ecldata3sp.ecl	4	1	64	REQUIRES_CONTEXT	2840	15	19	16
ecldata3sp.ecl	4	2	0	REQUIRES_CONTEXT	2840	15	29	56
ecldata3sp.ecl	4	2	32	REQUIRES_CONTEXT	2840	15	22	28
ecldata3sp.ecl	4	2	64	REQUIRES_CONTEXT	2840	15	22	28
ecldata3sp.ecl	4	4	0	REQUIRES_CONTEXT	2840	15	29	56
ecldata3sp.ecl	4	4	32	REQUIRES_CONTEXT	2840	15	22	28
ecldata3sp.ecl	4	4	64	REQUIRES_CONTEXT	2840	15	22	28
ecldata3sp.ecl	4	8	0	REQUIRES_CONTEXT	2840	15	29	56
ecldata3sp.ecl	4	8	32	REQUIRES_CONTEXT	2840	15	22	28
ecldata3sp.ecl	4	8	64	REQUIRES_CONTEXT	2840	15	22	28
ecldata3sp.ecl	4	15	0	REQUIRES_CONTEXT	2520	99	3	0
ecldata3sp.ecl	4	15	32	REQUIRES_CONTEXT	2564	99	3	0
ecldata3sp.ecl	4	15	64	REQUIRES_CONTEXT	2520	99	3	0
ecldata3sp.ecl	5	1	0	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	5	1	32	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	5	1	64	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	5	2	0	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	5	2	32	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	5	2	64	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	5	4	0	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	5	4	32	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	5	4	64	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	5	8	0	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	5	8	32	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	5	8	64	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	5	15	0	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	5	15	32	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	5	15	64	UNSUPPORTED	3060	54	1	0
ecldata3sp.ecl	6	1	0	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	6	1	32	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	6	1	64	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	6	2	0	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	6	2	32	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	6	2	64	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	6	4	0	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	6	4	32	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	6	4	64	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	6	8	0	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	6	8	32	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	6	8	64	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	6	15	0	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	6	15	32	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	6	15	64	UNSUPPORTED	3204	127	1	0
ecldata3sp.ecl	7	1	0	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	7	1	32	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	7	1	64	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	7	2	0	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	7	2	32	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	7	2	64	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	7	4	0	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	7	4	32	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	7	4	64	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	7	8	0	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	7	8	32	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	7	8	64	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	7	15	0	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	7	15	32	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	7	15	64	UNSUPPORTED	3304	123	1	0
ecldata3sp.ecl	8	1	0	UNSUPPORTED	3464	127	1	0
ecldata3sp.ecl	8	1	32	UNSUPPORTED	3464	127	1	0
ecldata3sp.ecl	8	1	64	UNSUPPORTED	3464	127	1	0
ecldata3sp.ecl	8	2	0	UNSUPPORTED	3464	127	1	0
ecldata3sp.ecl	8	2	32	UNSUPPORTED	3464	127	1	0
ecldata3sp.ecl	8	2	64	UNSUPPORTED	3464	127	1	0
ecldata3sp.ecl	8	4	0	UNSUPPORTED	3464	127	1	0
ecldata3sp.ecl	8	4	32	UNSUPPORTED	3464	127	1	0
